Role,Company Name,Location,Posted Date,Extracted Date,Key Skill,Job Description,More Detail
Full Stack Developer  ( NodeJs ),Dcoder,Bengaluru / Bangalore,2 days ago,2024-02-16,"css  ,  mobile  ,  docker  ,  react.js  ,  node.js  ,  html  ,  web development  ,  mongodb","Full Stack Developer  ( NodeJs )  Experience with:- Frontend design html ,  css ,  js- Expertise in backend programming with Node.js and mongodb- Experience with React.js and ...",https://www.timesjobs.com/job-detail/full-stack-developer-nodejs-dcoder-bengaluru-bangalore-1-to-5-yrs-jobid-qm1m2J1TS21zpSvf__PLUS__uAgZw==&source=srp
Android Developer,Dcoder,Bengaluru / Bangalore,2 days ago,2024-02-16,"mobile  ,  java  ,  mvvm  ,  json  ,  api","Android Developer Experience with:- Native app development with java- Experience with retrofit- Json parsing- Complex UI design- Custom views- API calls ,  notifications ,  ba...",https://www.timesjobs.com/job-detail/android-developer-dcoder-bengaluru-bangalore-1-to-5-yrs-jobid-Bg__SLASH__0jpvtxY9zpSvf__PLUS__uAgZw==&source=srp
PHP Team Lead,New Media Guru India Pvt Ltd,Bengaluru / Bangalore,2 days ago,2024-02-16,"css  ,  wordpress  ,  web based applications  ,  ajax  ,  jquery  ,  oop  ,  database  ,  apache  ,  cake  ,  linux  ,  json  ,  mysql  ,  mvc  ,  magento  ,  javascript  ,  php",We seek a motivated individual with drive to lead others to a career growth path. Your experience must include a minimum of 5 years working in a PHP  /  MySQL Development role...,https://www.timesjobs.com/job-detail/php-team-lead-new-media-guru-india-pvt-ltd-bengaluru-bangalore-5-to-8-yrs-jobid-SWBhMPeQP2pzpSvf__PLUS__uAgZw==&source=srp
PHP Developer,New Media Guru India Pvt Ltd,Bengaluru / Bangalore,2 days ago,2024-02-16,"css  ,  wordpress  ,  ajax  ,  jquery  ,  oop  ,  apache  ,  cake  ,  linux  ,  json  ,  mysql  ,  mvc  ,  magento  ,  mvc architecture  ,  problem solving  ,  javascript  ,  php",We seek talented individuals with drive to create great web sites. You will be responsible for coding in all phases of multi-tier applications.Responsibilities:Minimum Experie...,https://www.timesjobs.com/job-detail/php-developer-new-media-guru-india-pvt-ltd-bengaluru-bangalore-3-to-5-yrs-jobid-uBN2ayZ1caxzpSvf__PLUS__uAgZw==&source=srp
.net Developer,New Media Guru India Pvt Ltd,Bengaluru / Bangalore,2 days ago,2024-02-16,"css  ,  microsoft technologies  ,  ado.net  ,  sharepoint  ,  ajax  ,  sql  ,  database  ,  xml  ,  asp.net  ,  portal server  ,  html  ,  c#  ,  asp .net  ,  microsoft.net  ,  javascript  ,  visual studio",Are you a talented developer with a genuine passion for web application development? You will be responsible for coding in all phases of multi-tier applications.Responsibiliti...,https://www.timesjobs.com/job-detail/net-developer-new-media-guru-india-pvt-ltd-bengaluru-bangalore-2-to-4-yrs-jobid-Gr9fff__PLUS__6iPZzpSvf__PLUS__uAgZw==&source=srp
.net Team Lead,New Media Guru India Pvt Ltd,Bengaluru / Bangalore,2 days ago,2024-02-16,"css  ,  ado.net  ,  ajax  ,  pmp  ,  xml  ,  asp.net  ,  html  ,  c#  ,  microsoft.net  ,  problem solving  ,  javascript  ,  visual studio  ,  delivery management","We seek motivated people with a drive to lead others to quality. Your responsibilities will be in Project management ,  client communications ,  requirements gathering and del...",https://www.timesjobs.com/job-detail/net-team-lead-new-media-guru-india-pvt-ltd-bengaluru-bangalore-3-to-6-yrs-jobid-6__SLASH__nUEQ__SLASH__gjdxzpSvf__PLUS__uAgZw==&source=srp
Senior HTML Developer,New Media Guru India Pvt Ltd,Bengaluru / Bangalore,2 days ago,2024-02-16,"css  ,  html5  ,  ajax  ,  javascript  ,  jquery  ,  web application developer  ,  html  ,  web development",We are looking for a front-end Web application developer experienced in building interfaces to HTML5 web applications to join our front-end development team. We seek an indivi...,https://www.timesjobs.com/job-detail/senior-html-developer-new-media-guru-india-pvt-ltd-bengaluru-bangalore-2-to-5-yrs-jobid-GJRB7u7PScxzpSvf__PLUS__uAgZw==&source=srp
Backend Java Developer,Nuchange Informatics,Bengaluru / Bangalore,2 days ago,2024-02-16,"fundamentals  ,  software design  ,  intellij  ,  docker  ,  java  ,  git  ,  devops  ,  linux  ,  shell scripting  ,  cli  ,  os  ,  maven  ,  java developer  ,  gradle",Backend Java DeveloperEngineering2  yearsWe are looking for java backed developers with more than 2 years of experience on web application development who can build compelling...,https://www.timesjobs.com/job-detail/backend-java-developer-nuchange-informatics-bengaluru-bangalore-2-to-5-yrs-jobid-jBKfTbbdjKtzpSvf__PLUS__uAgZw==&source=srp
Frontend Developer-ReactJS / AngularJS,Nuchange Informatics,Bengaluru / Bangalore,2 days ago,2024-02-16,"html5  ,  javascript  ,  grunt  ,  web technologies  ,  angularjs",Frontend Developer-ReactJS / AngularJSWeb Application Development1  year ( s ) We are looking for frontend developers with 1  years of experience on web application developmen...,https://www.timesjobs.com/job-detail/frontend-developer-reactjs-angularjs-nuchange-informatics-bengaluru-bangalore-1-to-4-yrs-jobid-d2ysG2NA9gNzpSvf__PLUS__uAgZw==&source=srp
"III - WR - Java ,  Sr. Java Developer",Taskrig Solutions Pvt. Ltd.,"Pune,  Bengaluru / Bangalore",2 days ago,2024-02-16,"oracle  ,  eclipse ide  ,  jsp  ,  svn  ,  bootstrap  ,  ajax  ,  jquery  ,  javascript  ,  sql  ,  jasper  ,  nosql  ,  spring  ,  java  ,  postgresql  ,  struts  ,  linux  ,  servlets  ,  json","Position ( s ) : 01JAVA 5.0 / STRUTS 2.x /  SPRING 3.xEXPERIENCE: 3  YEARSDESIRED SKILLSGOOD KNOWLEDGE OF AJAX ,  JSPs ,   &  SERVLETSGOOD UNDERSTANDING OF SQL ADDITIONALLY PO...",https://www.timesjobs.com/job-detail/iii-wr-java-sr-java-developer-taskrig-solutions-pvt-ltd-pune-bengaluru-bangalore-3-to-6-yrs-jobid-bA0__PLUS__BpaGU__SLASH__hzpSvf__PLUS__uAgZw==&source=srp
senior mulesoft developers,c p careers pvt. ltd,Bengaluru / Bangalore,2 days ago,2024-02-16,"interpersonal skills  ,  Mulesoft Development  ,  communication",A Sr. Developer needs to conduct following responsibilities at work -Billability of at least 40 hours per week  ( Utilization Target ) . Resource needs to ensure that assigned...,https://www.timesjobs.com/job-detail/senior-mulesoft-developers-c-p-careers-pvt-ltd-bengaluru-bangalore-5-to-7-yrs-jobid-dIfcFLhLFtVzpSvf__PLUS__uAgZw==&source=srp
Salesforce / Steelbrick CPQ Developer,Cloud Paradigm,Bengaluru / Bangalore,2 days ago,2024-02-16,"visualforce  ,  triggers  ,  apex  ,  salesforce  ,  written communication",Required Skills / Experience4-8 years of experience in Salesforce with minimum 2 year in CPQExperience  ( hands on practical experience )  on minimum 1 Steelbrick CPQ implemen...,https://www.timesjobs.com/job-detail/salesforce-steelbrick-cpq-developer-cloud-paradigm-bengaluru-bangalore-4-to-8-yrs-jobid-wz__PLUS__sUsHzICdzpSvf__PLUS__uAgZw==&source=srp
Graphic Designer  &  Developer,ANTRORSE CORPORATION,Bengaluru / Bangalore,2 days ago,2024-02-16,"rest  ,  css  ,  graphics  ,  javascript  ,  jquery  ,  security  ,  html  ,  api  ,  soap","Regular exposure to business stakeholders and executive management ,  as well as the authority and scope to apply your expertise to many interesting technical problems.candida...",https://www.timesjobs.com/job-detail/graphic-designer-developer-antrorse-corporation-bengaluru-bangalore-0-to-3-yrs-jobid-yb__PLUS__W0aLJfk9zpSvf__PLUS__uAgZw==&source=srp
IOS Dveloper,FUGENX TECHNOLOGIES,Bengaluru / Bangalore,2 days ago,2024-02-16,"mvvm  ,  xml  ,  json  ,  data structures  ,  c programming  ,  mvc",Required Professional Experience: Experience in creating native iOS Apps using both SWIFT and Objective-C programming languages.Experience in Story Board  &  Auto Layout Manda...,https://www.timesjobs.com/job-detail/ios-dveloper-fugenx-technologies-bengaluru-bangalore-6-to-9-yrs-jobid-IkhPGy9yI6JzpSvf__PLUS__uAgZw==&source=srp
Senior Front End Developer,Spork Labs,Bengaluru / Bangalore,2 days ago,2024-02-16,"git  ,  html  ,  javascript","What are we looking for? You have a minimum of 3 years of relevant JavaScript experience in programming modern internet applications using React JS ,  React Native  &  Flutter...",https://www.timesjobs.com/job-detail/senior-front-end-developer-spork-labs-bengaluru-bangalore-5-to-8-yrs-jobid-AhZhpzY1ehNzpSvf__PLUS__uAgZw==&source=srp
Front End Developer,Spork Labs,Bengaluru / Bangalore,2 days ago,2024-02-16,"git  ,  html  ,  javascript","Front End Developer- Bengaluru  ( 1 - 3 Years )  Location Bengaluru ,  IndiaWhat are we looking for? You have a minimum of 1 year of relevant JavaScript experience in programm...",https://www.timesjobs.com/job-detail/front-end-developer-spork-labs-bengaluru-bangalore-1-to-4-yrs-jobid-2pKe__SLASH__bitgnhzpSvf__PLUS__uAgZw==&source=srp
Sugoi Labs - React.js / React Native Developer - HTML5 / CSS / Javascript,Sugoi Labs,Bengaluru / Bangalore,2 days ago,2024-02-16,"css  ,  mobile  ,  storage  ,  javascript  ,  react.js  ,  html","Job Description Our statistics : - We are a 6 -year-old startup ,  still very young and maturing gradually. However ,  the work domains we are following are very competitive ,...",https://www.timesjobs.com/job-detail/sugoi-labs-react-js-react-native-developer-html5-css-javascript-sugoi-labs-bengaluru-bangalore-0-to-3-yrs-jobid-yPeaEI8fhllzpSvf__PLUS__uAgZw==&source=srp
Sugoi Labs - Node.js Developer,Sugoi Labs,Bengaluru / Bangalore,2 days ago,2024-02-16,"css  ,  mobile  ,  svn  ,  javascript  ,  jquery  ,  git  ,  html  ,  mysql  ,  mongodb","Job Description Our statistics : - We are a 6  year-old startup ,  still very young and maturing gradually. However the work domains we are following are very competitive ,  a...",https://www.timesjobs.com/job-detail/sugoi-labs-node-js-developer-sugoi-labs-bengaluru-bangalore-6-to-9-yrs-jobid-__SLASH__9M0k2IvwmdzpSvf__PLUS__uAgZw==&source=srp
Oracle PL / SQL Developer,Clinevo Technologies,Bengaluru / Bangalore,2 days ago,2024-02-16,"database  ,  oracle sql  ,  plsql","A Bachelors degree from a top tier institute with a strong academic backgroundAround 8-15 years of work experience in Oracle SQL ,  PLSQLHaving extensive understanding of data...",https://www.timesjobs.com/job-detail/oracle-pl-sql-developer-clinevo-technologies-bengaluru-bangalore-8-to-15-yrs-jobid-9PkWvWM3W5xzpSvf__PLUS__uAgZw==&source=srp
JASPER Reports Developer,Clinevo Technologies,Bengaluru / Bangalore,2 days ago,2024-02-16,"designing   ,  Data warehouse  ,  Analytics platform",A Bachelors degree from a top tier institute with a strong academic backgroundAround 8-15 years of work experience in Data warehouse and Analytics platformHaving extensive und...,https://www.timesjobs.com/job-detail/jasper-reports-developer-clinevo-technologies-bengaluru-bangalore-8-to-15-yrs-jobid-71JEC2871qVzpSvf__PLUS__uAgZw==&source=srp
Java Developer,Clinevo Technologies,Bengaluru / Bangalore,2 days ago,2024-02-16,"spring boot  ,  css  ,  security  ,  java  ,  j2ee  ,  html  ,  team player  ,  javascript","8 to 15 years experienceExperience in Java ,  J2ee ,  spring boot and java 8Experience in Angular JS ,  HTML ,  CSS and JavascriptExperience with broad range of UI frameworks ...",https://www.timesjobs.com/job-detail/java-developer-clinevo-technologies-bengaluru-bangalore-8-to-15-yrs-jobid-cgUMKHxrMhFzpSvf__PLUS__uAgZw==&source=srp
Analyst - Data Science,NUWARE SYSTEMS PVT LTD,Bengaluru / Bangalore,2 days ago,2024-02-16,"python  ,  rdbms  ,  data mining  ,  machine learning  ,  sql  ,  senior software developer  ,  software developer","Responsibilities :Data Scientist with Machine Learning ,  Python  &  R Programming Experience.Good Attitude and Communication skills ,  SQL ,  Excel Macros.Good to have exposu...",https://www.timesjobs.com/job-detail/analyst-data-science-nuware-systems-pvt-ltd-bengaluru-bangalore-3-to-6-yrs-jobid-t18rkorPx5xzpSvf__PLUS__uAgZw==&source=srp
CADIS DEVELOPER,NUWARE SYSTEMS PVT LTD,Bengaluru / Bangalore,2 days ago,2024-02-16,"MS SQL and Data Model   ,  Building Markit EDM User Interfaces   ,  Building UI and Non UI elements -Data Illustrator  ,   Data Generator  ,   Data Manager   ,  Building core components   ,",Responsibilities :Having experience on Markit EDM  ( Previously known as Cadis EDM.Minimum 3 years of experience in the areas of Application  /  Solution development with Mark...,https://www.timesjobs.com/job-detail/cadis-developer-nuware-systems-pvt-ltd-bengaluru-bangalore-3-to-6-yrs-jobid-s6jBqCqpygxzpSvf__PLUS__uAgZw==&source=srp
SAP Technical Specialist,KnowledgeHut,Bengaluru / Bangalore,2 days ago,2024-02-16,"rest  ,  technical specialist  ,  odata  ,  soap  ,  crm",SAP Technical Specialist Primary Roles  &  Responsibilities Be part of the implementation team and responsible for the successful implementation of SAP Business by Design in K...,https://www.timesjobs.com/job-detail/sap-technical-specialist-knowledgehut-bengaluru-bangalore-0-to-3-yrs-jobid-bmqi13wy2gtzpSvf__PLUS__uAgZw==&source=srp
iOS deveoper,Geek Online Ventures Pvt LTD.,Bengaluru / Bangalore,2 days ago,2024-02-16,"c  ,  svn  ,  git  ,  devops  ,  mqtt  ,  web technologies",iOS deveoperGeek Creative Agency is looking for iOS deveoperBE  / B Tech /  M Tech /  MCA with 3  years of experienceTasks and duties may include :Experience in IOTProficient ...,https://www.timesjobs.com/job-detail/ios-deveoper-geek-online-ventures-pvt-ltd-bengaluru-bangalore-3-to-6-yrs-jobid-LCePKiw0N7lzpSvf__PLUS__uAgZw==&source=srp
Website Project Manager,Geek Online Ventures Pvt LTD.,Bengaluru / Bangalore,2 days ago,2024-02-16,"css  ,  laravel  ,  python  ,  react.js  ,  php  ,  web development  ,  html  ,  magento",Website Project ManagerGeek Creative Agency is looking for Website Project Manager.With 3-4 years of experience in managing web development projects.Job Description :Follow th...,https://www.timesjobs.com/job-detail/website-project-manager-geek-online-ventures-pvt-ltd-bengaluru-bangalore-3-to-4-yrs-jobid-3Yy0Tpl1lx1zpSvf__PLUS__uAgZw==&source=srp
UI / UX Developer,Geek Online Ventures Pvt LTD.,Bengaluru / Bangalore,2 days ago,2024-02-16,"css  ,  html5  ,  wordpress  ,  bootstrap  ,  ajax  ,  jquery  ,  security  ,  xml  ,  json  ,  html  ,  mobile  ,  javascript","UI / UX DeveloperUI / UX DeveloperGeek Creative Agency is looking for UI / UX Developer ,  to join us. What youll do: Design and Develop visualizations for analytics solutions...",https://www.timesjobs.com/job-detail/ui-ux-developer-geek-online-ventures-pvt-ltd-bengaluru-bangalore-2-to-5-yrs-jobid-Su2eUEAJtKhzpSvf__PLUS__uAgZw==&source=srp
Php Developer,Geek Online Ventures Pvt LTD.,Bengaluru / Bangalore,2 days ago,2024-02-16,"css  ,  wordpress  ,  php developer  ,  ajax  ,  sql  ,  database  ,  git  ,  codeigniter  ,  yii  ,  mysql  ,  html  ,  mvc  ,  magento  ,  laravel  ,  joomla  ,  javascript  ,  drupal  ,  php  ,  website development","Php DeveloperPhp DeveloperGeek Creative Agency is looking for Php Developer ,  to join us. What youll do: Write clean ,  well designed codeBuild efficient ,  testable ,  and r...",https://www.timesjobs.com/job-detail/php-developer-geek-online-ventures-pvt-ltd-bengaluru-bangalore-2-to-5-yrs-jobid-Zo1Frzw0aIpzpSvf__PLUS__uAgZw==&source=srp
UI Developer,PEOL,"Mumbai,  Bengaluru / Bangalore",2 days ago,2024-02-16,"html5  ,  bootstrap  ,  angularjs  ,  jquery  ,  javascript",UI Developer Job Description Location: Bangalore and MumbaiExperience of 2 to 4 years in AngularWork experience in HTML5 and CSS3 is mandatory.Excellent work experience in Ang...,https://www.timesjobs.com/job-detail/ui-developer-peol-mumbai-bengaluru-bangalore-2-to-4-yrs-jobid-VL1mh__PLUS__XyCaxzpSvf__PLUS__uAgZw==&source=srp
Java Developers,bloom solutions pvt. ltd,Bengaluru / Bangalore,2 days ago,2024-02-16,"java  ,  php  ,  html  ,  javascript","Bloom is seeking an experienced.Requirements Strong background in JAVA , PHP and HTML developmentJavascript , Tomcat a plusBachelor's degree in CS and / or equivalent industry...",https://www.timesjobs.com/job-detail/java-developers-bloom-solutions-pvt-ltd-bengaluru-bangalore-0-to-3-yrs-jobid-H7veE4ZRsflzpSvf__PLUS__uAgZw==&source=srp
Backend Developer,ORMAE LLP,Bengaluru / Bangalore,2 days ago,2024-02-16,"python  ,  sql  ,  nosql  ,  docker  ,  database  ,  git  ,  api","Strong knowledge of building scalable and secure NodeJS API's.Strong knowledge in NodeJS ,  Object-Oriented programming ,  SDLC  ( Software development Life cycle ) .We should...",https://www.timesjobs.com/job-detail/backend-developer-ormae-llp-bengaluru-bangalore-2-to-6-yrs-jobid-MdVvugRHJvdzpSvf__PLUS__uAgZw==&source=srp
Full Stack Developer,ORMAE LLP,Bengaluru / Bangalore,2 days ago,2024-02-16,"sql  ,  docker  ,  database  ,  git  ,  linux  ,  api  ,  python  ,  javascript  ,  nosql",Job DescriptionWe are looking for terrific JavaScript Full Stack Engineers who can contribute in all the aspects of an application development. You will be primarily working w...,https://www.timesjobs.com/job-detail/full-stack-developer-ormae-llp-bengaluru-bangalore-3-to-6-yrs-jobid-fOqmljDDC2JzpSvf__PLUS__uAgZw==&source=srp
